"","state","county","county_fips","dem_vote_2016","rep_vote_2016","dem_vote_2020","rep_vote_2020","media_market","commuting_zone","chips_county_project","chips_county","chips_mm","chips_cz"
"245","california","siskiyou","06093",35.3,55.34,40.87,56.62,"Medford - Klamath Falls, OR - CA DMA",69,0,0,0,0
"246","california","solano","06095",61.62,31.26,63.94,33.66,"San Francisco - Oakland - San Jose, CA DMA",58,0,0,0,0
"247","california","sonoma","06097",69.38,22.23,74.52,23.04,"San Francisco - Oakland - San Jose, CA DMA",58,0,0,0,0
"248","california","stanislaus","06099",47.43,45.6,49.24,48.45,"Sacramento - Stockton - Modesto, CA DMA",60,0,0,0,0
"249","california","sutter","06101",39.01,54.22,40.73,57.16,"Sacramento - Stockton - Modesto, CA DMA",62,0,0,0,0
"250","california","tehama","06103",28.48,64.81,31.02,66.62,"Chico - Redding, CA DMA",61,0,0,0,0
"251","california","trinity","06105",38.94,49.45,45.55,50.93,"Chico - Redding, CA DMA",61,0,0,0,0
"252","california","tulare","06107",42.36,51.9,45,52.82,"Fresno - Visalia, CA DMA",64,0,0,0,0
"253","california","tuolumne","06109",35.74,57,39.39,58.17,"Sacramento - Stockton - Modesto, CA DMA",60,0,0,0,0
"254","california","ventura","06111",55.27,37.62,59.45,38.36,"Los Angeles, CA DMA",37,0,0,0,0
"255","california","yolo","06113",66.7,25.26,69.48,28.05,"Sacramento - Stockton - Modesto, CA DMA",62,0,0,0,0
"256","california","yuba","06115",34.39,57.27,37.69,59.32,"Sacramento - Stockton - Modesto, CA DMA",62,0,0,0,0
"257","colorado","adams","08001",49.86,41.35,56.69,40.41,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"258","colorado","alamosa","08003",45.96,43.9,48.14,48.83,"Denver, CO - NE - NV - WY DMA",73,0,0,0,0
"259","colorado","arapahoe","08005",52.76,38.63,61,36.36,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"260","colorado","archuleta","08007",34.06,58.1,40.88,56.75,"Denver, CO - NE - NV - WY DMA",74,0,0,0,0
"261","colorado","baca","08009",13.14,81.42,14.25,83.91,"Colorado Springs - Pueblo, CO DMA",75,0,0,1,0
"262","colorado","bent","08011",30.62,61.65,32.19,66.09,"Colorado Springs - Pueblo, CO DMA",75,0,0,1,0
"263","colorado","boulder","08013",70.34,22,77.19,20.62,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"264","colorado","broomfield","08014",52.35,38.12,62.35,34.94,NA,72,0,0,0,0
"265","colorado","chaffee","08015",43.45,47.92,52.19,45.36,"Denver, CO - NE - NV - WY DMA",76,0,0,0,0
"266","colorado","cheyenne","08017",11.98,83.94,11.53,87.41,"Colorado Springs - Pueblo, CO DMA",77,0,0,1,0
"267","colorado","clearcreek","08019",46.52,43.9,55.04,42.06,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"268","colorado","conejos","08021",44.03,47.59,45.21,52.76,"Denver, CO - NE - NV - WY DMA",73,0,0,0,0
"269","colorado","costilla","08023",60.88,31.82,62.61,35.39,"Albuquerque - Santa Fe, NM - AZ - CO DMA",73,0,0,1,0
"270","colorado","crowley","08025",22.2,70.66,24.97,72.63,"Colorado Springs - Pueblo, CO DMA",78,0,0,1,1
"271","colorado","custer","08027",25.99,67.22,30.59,68.06,"Denver, CO - NE - NV - WY DMA",78,0,0,0,1
"272","colorado","delta","08029",24.34,69.42,30.39,67.53,"Denver, CO - NE - NV - WY DMA",79,0,0,0,0
"273","colorado","denver","08031",73.69,18.89,79.55,18.19,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"274","colorado","dolores","08033",19.28,75.22,23.53,75.16,"Grand Junction - Montrose, CO DMA",74,0,0,0,0
"275","colorado","douglas","08035",36.62,54.71,45.19,52.36,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"276","colorado","eagle","08037",55.9,35.64,63.79,33.95,"Denver, CO - NE - NV - WY DMA",80,0,0,0,0
"277","colorado","elpaso","08041",33.86,56.19,42.75,53.54,"Colorado Springs - Pueblo, CO DMA",78,6e+08,1,1,1
"278","colorado","elbert","08039",19.61,73.26,23.65,73.89,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"279","colorado","fremont","08043",24.11,68.82,28.83,68.54,"Colorado Springs - Pueblo, CO DMA",78,0,0,1,1
"280","colorado","garfield","08045",42.58,49.61,49.92,47.62,"Denver, CO - NE - NV - WY DMA",80,0,0,0,0
"281","colorado","gilpin","08047",45.69,43.79,53.11,43.79,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"282","colorado","grand","08049",39.1,52.33,47.72,49.47,"Denver, CO - NE - NV - WY DMA",81,0,0,0,0
"283","colorado","gunnison","08051",54.48,34.94,63.74,33.38,"Denver, CO - NE - NV - WY DMA",82,0,0,0,0
"284","colorado","hinsdale","08053",33.45,57.56,40.35,55.85,"Denver, CO - NE - NV - WY DMA",82,0,0,0,0
"285","colorado","huerfano","08055",43.17,49.78,47.12,50,"Colorado Springs - Pueblo, CO DMA",83,0,0,1,0
"286","colorado","jackson","08057",19.86,73.05,19.98,77.74,"Denver, CO - NE - NV - WY DMA",81,0,0,0,0
"287","colorado","jefferson","08059",48.89,42.01,57.88,39.33,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"288","colorado","kiowa","08061",10.64,85.15,10.85,88.04,"Colorado Springs - Pueblo, CO DMA",75,0,0,1,0
"289","colorado","kitcarson","08063",14.48,80.15,17.1,81.22,"Denver, CO - NE - NV - WY DMA",77,0,0,0,0
"290","colorado","laplata","08067",49.84,40.41,57.61,39.91,"Albuquerque - Santa Fe, NM - AZ - CO DMA",74,0,0,1,0
"291","colorado","lake","08065",50.52,39.7,58.14,37.79,"Denver, CO - NE - NV - WY DMA",80,0,0,0,0
"292","colorado","larimer","08069",47.51,42.57,56.22,40.78,"Denver, CO - NE - NV - WY DMA",84,0,0,0,0
"293","colorado","lasanimas","08071",39.01,54.62,43.93,53.81,"Colorado Springs - Pueblo, CO DMA",83,0,0,1,0
"294","colorado","lincoln","08073",16.79,77.67,17.73,80.54,"Denver, CO - NE - NV - WY DMA",78,0,0,0,1
"295","colorado","logan","08075",19.04,74.9,21.06,76.79,"Denver, CO - NE - NV - WY DMA",85,0,0,0,0
"296","colorado","mesa","08077",27.98,64.1,34.8,62.78,"Grand Junction - Montrose, CO DMA",79,0,0,0,0
"297","colorado","mineral","08079",36.35,52.76,41.93,56.48,"Denver, CO - NE - NV - WY DMA",73,0,0,0,0
"298","colorado","moffat","08081",13.39,81.3,17.12,80.7,"Denver, CO - NE - NV - WY DMA",86,0,0,0,0
"299","colorado","montezuma","08083",30.9,61.07,37.65,60.04,"Albuquerque - Santa Fe, NM - AZ - CO DMA",74,0,0,1,0
"300","colorado","montrose","08085",25.8,67.88,30.84,67.29,"Grand Junction - Montrose, CO DMA",79,0,0,0,0
"301","colorado","morgan","08087",26.35,68.1,28.2,69.8,"Denver, CO - NE - NV - WY DMA",84,0,0,0,0
"302","colorado","otero","08089",34.82,58.31,37.65,60.11,"Colorado Springs - Pueblo, CO DMA",78,0,0,1,1
"303","colorado","ouray","08091",51.27,40.82,58.83,39.23,"Denver, CO - NE - NV - WY DMA",79,0,0,0,0
"304","colorado","park","08093",32.84,58.89,39.89,56.88,"Denver, CO - NE - NV - WY DMA",72,0,0,0,0
"305","colorado","phillips","08095",18.7,76.8,19.56,78.79,"Denver, CO - NE - NV - WY DMA",85,0,0,0,0
"306","colorado","pitkin","08097",69.69,24.23,75.18,23.25,"Denver, CO - NE - NV - WY DMA",80,0,0,0,0
"307","colorado","prowers","08099",23.64,70.39,26.22,72.07,"Denver, CO - NE - NV - WY DMA",75,0,0,0,0
"308","colorado","pueblo","08101",45.62,46.11,49.57,47.85,"Colorado Springs - Pueblo, CO DMA",78,0,0,1,1
"309","colorado","rioblanco","08103",12.64,80.9,15.2,82.93,"Denver, CO - NE - NV - WY DMA",86,0,0,0,0
"310","colorado","riogrande","08105",36.16,55.75,39.57,58.05,"Denver, CO - NE - NV - WY DMA",73,0,0,0,0
"311","colorado","routt","08107",54.34,37.39,62.7,35.11,"Denver, CO - NE - NV - WY DMA",86,0,0,0,0
"312","colorado","saguache","08109",49.98,40.46,55.59,41.69,"Denver, CO - NE - NV - WY DMA",73,0,0,0,0
"313","colorado","sanjuan","08111",52.37,42.49,60.85,35.94,"Denver, CO - NE - NV - WY DMA",80,0,0,0,0
"314","colorado","sanmiguel","08113",68.72,23.86,76.24,22.07,"Denver, CO - NE - NV - WY DMA",79,0,0,0,0
"315","colorado","sedgwick","08115",19.57,74.41,20.82,77.52,"Denver, CO - NE - NV - WY DMA",87,0,0,0,0
"316","colorado","summit","08117",59.09,31.53,68.35,28.8,"Denver, CO - NE - NV - WY DMA",80,0,0,0,0
"317","colorado","teller","08119",24.94,67.47,31.16,66.36,"Colorado Springs - Pueblo, CO DMA",78,0,0,1,1
"318","colorado","washington","08121",10.83,84.12,12.27,86.27,"Denver, CO - NE - NV - WY DMA",85,0,0,0,0
"319","colorado","weld","08123",34.35,56.6,39.56,57.58,"Denver, CO - NE - NV - WY DMA",84,0,0,0,0
"320","colorado","yuma","08125",15.15,80.36,15.76,82.45,"Denver, CO - NE - NV - WY DMA",85,0,0,0,0
"321","connecticut","fairfield","09001",57.89,38,62.98,35.66,"New York, NY - CT - NJ - PA DMA",388,0,0,0,0
"322","connecticut","hartford","09003",59.09,36.42,63.06,35.39,"Hartford & New Haven, CT DMA",88,0,0,0,0
"323","connecticut","litchfield","09005",40.82,54.44,46.65,51.7,"Hartford & New Haven, CT DMA",88,0,0,0,0
"324","connecticut","middlesex","09007",51.18,43.86,57.31,40.99,"Hartford & New Haven, CT DMA",88,0,0,0,0
"325","connecticut","newhaven","09009",54.25,41.96,58.05,40.65,"Hartford & New Haven, CT DMA",88,0,0,0,0
"326","connecticut","newlondon","09011",50.42,43.76,56.92,40.91,"Hartford & New Haven, CT DMA",88,0,0,0,0
"327","connecticut","tolland","09013",49.73,44.16,54.7,43.16,"Hartford & New Haven, CT DMA",88,0,0,0,0
"328","connecticut","windham","09015",42.88,50.66,46.79,51.05,"Hartford & New Haven, CT DMA",88,0,0,0,0
"329","delaware","kent","10001",44.71,49.59,51.19,47.12,"Philadelphia, PA - DE - NJ DMA",89,0,0,0,0
"330","delaware","newcastle","10003",62.09,32.59,67.81,30.72,"Philadelphia, PA - DE - NJ DMA",90,0,0,0,0
"331","delaware","sussex","10005",37.1,59.06,43.82,55.07,"Salisbury, MD - DE DMA",89,0,0,0,0
"332","district of columbia","districtofcolumbia","11001",90.86,4.09,92.15,5.4,NA,NA,NA,NA,NA,NA
"333","florida","alachua","12001",58.97,36.43,62.9,35.74,"Gainesville, FL DMA",92,0,0,0,0
"334","florida","baker","12003",16.72,81.48,14.49,84.72,"Jacksonville, FL - Brunswick, GA DMA",93,0,0,0,0
"335","florida","bay","12005",24.92,71.12,27.53,71.05,"Panama City, FL DMA",94,0,0,0,0
"336","florida","bradford","12007",24.17,73.67,23.18,75.81,"Jacksonville, FL - Brunswick, GA DMA",93,0,0,0,0
"337","florida","brevard","12009",38.02,57.78,41.18,57.62,"Orlando - Daytona Beach - Melbourne, FL DMA",95,2.5e+07,1,1,1
"338","florida","broward","12011",66.51,31.37,64.61,34.81,"Miami - Ft. Lauderdale, FL DMA",96,0,0,0,0
"339","florida","calhoun","12013",20.41,76.55,18.53,80.82,"Panama City, FL DMA",94,0,0,0,0
"340","florida","charlotte","12015",34.7,62.48,36.34,62.96,"Ft. Myers - Naples, FL DMA",97,0,0,0,0
"341","florida","citrus","12017",28.59,68.33,29.07,70.11,"Tampa - St. Petersburg - Sarasota, FL DMA",98,0,0,0,0
"342","florida","clay","12019",26.13,70.4,30.8,67.91,"Jacksonville, FL - Brunswick, GA DMA",93,0,0,0,0
"343","florida","collier","12021",35.77,61.73,37.35,62.05,"Ft. Myers - Naples, FL DMA",99,0,0,0,0
"344","florida","columbia","12023",26.48,70.95,26.98,72.14,"Jacksonville, FL - Brunswick, GA DMA",92,0,0,0,0
"345","florida","desoto","12027",34.95,62.65,33.64,65.67,"Ft. Myers - Naples, FL DMA",97,0,0,0,0
"346","florida","dixie","12029",17.63,80.84,16.71,82.76,"Gainesville, FL DMA",92,0,0,0,0
"347","florida","duval","12031",47.54,48.92,51.25,47.43,"Jacksonville, FL - Brunswick, GA DMA",93,0,0,0,0
"348","florida","escambia","12033",37.69,58.25,41.63,56.74,"Mobile, AL - Pensacola, FL - MS DMA",100,0,0,0,0
"349","florida","flagler","12035",38.3,58.87,39.27,60.02,"Orlando - Daytona Beach - Melbourne, FL DMA",101,0,0,1,0
"350","florida","franklin","12037",28.99,68.58,30.95,68.26,"Panama City, FL DMA",102,0,0,0,0
"351","florida","gadsden","12039",67.92,30.43,67.98,31.42,"Tallahassee - Thomasville, FL - GA DMA",103,0,0,0,0
"352","florida","gilchrist","12041",17.32,80.05,17.55,81.52,"Gainesville, FL DMA",92,0,0,0,0
"353","florida","glades","12043",29.2,68.83,26.67,72.83,"Ft. Myers - Naples, FL DMA",99,0,0,0,0
"354","florida","gulf","12045",23.58,73.07,24.32,74.89,"Panama City, FL DMA",94,0,0,0,0
"355","florida","hamilton","12047",34.87,63.06,33.67,65.44,"Tallahassee - Thomasville, FL - GA DMA",92,0,0,0,0
"356","florida","hardee","12049",28.34,69.13,27.08,72.15,"Tampa - St. Petersburg - Sarasota, FL DMA",104,0,0,0,0
"357","florida","hendry","12051",41.52,55.74,38.09,61.1,"Ft. Myers - Naples, FL DMA",99,0,0,0,0
"358","florida","hernando","12053",33.9,62.87,34.45,64.64,"Tampa - St. Petersburg - Sarasota, FL DMA",105,0,0,0,0
"359","florida","highlands","12055",32.69,64.71,32.47,66.84,"Tampa - St. Petersburg - Sarasota, FL DMA",104,0,0,0,0
"360","florida","hills","12057",51.52,44.65,52.86,45.98,"Tampa - St. Petersburg - Sarasota, FL DMA",105,0,0,0,0
"361","florida","holmes","12059",10.02,87.89,10.19,89.1,"Panama City, FL DMA",94,0,0,0,0
"362","florida","indianriver","12061",36.3,60.77,38.82,60.39,"West Palm Beach - Ft. Pierce, FL DMA",95,0,0,0,1
"363","florida","jackson","12063",30.4,67.76,30.18,69.08,"Panama City, FL DMA",94,0,0,0,0
"364","florida","jefferson","12065",46.32,51.41,46.11,53,"Tallahassee - Thomasville, FL - GA DMA",103,0,0,0,0
"365","florida","lafayette","12067",15.27,82.81,13.94,85.51,"Tallahassee - Thomasville, FL - GA DMA",92,0,0,0,0
"366","florida","lake","12069",36.86,59.95,39.52,59.56,"Orlando - Daytona Beach - Melbourne, FL DMA",98,0,0,1,0
"367","florida","lee","12071",38.27,58.68,40.03,59.21,"Ft. Myers - Naples, FL DMA",99,0,0,0,0
"368","florida","leon","12073",60.52,35.38,63.54,35.26,"Tallahassee - Thomasville, FL - GA DMA",103,0,0,0,0
"369","florida","levy","12075",26.3,71.02,26.81,72.37,"Gainesville, FL DMA",92,0,0,0,0
"370","florida","liberty","12077",19.75,77.15,19.49,79.92,"Panama City, FL DMA",94,0,0,0,0
"371","florida","madison","12079",41.46,57.04,39.95,59.45,"Tallahassee - Thomasville, FL - GA DMA",99,0,0,0,0
"372","florida","manatee","12081",39.8,56.97,41.56,57.61,"Tampa - St. Petersburg - Sarasota, FL DMA",97,0,0,0,0
"373","florida","marion","12083",35.51,61.72,36.63,62.54,"Orlando - Daytona Beach - Melbourne, FL DMA",98,0,0,1,0
"374","florida","martin","12085",35.18,62.02,37.37,61.96,"West Palm Beach - Ft. Pierce, FL DMA",95,0,0,0,1
"375","florida","miamidade","12086",63.68,34.07,53.41,46.06,NA,96,0,0,0,0
"376","florida","monroe","12087",44.66,51.57,45.56,53.49,"Miami - Ft. Lauderdale, FL DMA",96,0,0,0,0
"377","florida","nassau","12089",23.32,73.52,26.46,72.38,"Jacksonville, FL - Brunswick, GA DMA",93,0,0,0,0
"378","florida","okaloosa","12091",23.58,71.28,29.43,68.57,"Mobile, AL - Pensacola, FL - MS DMA",100,0,0,0,0
"379","florida","okeechobee","12093",29,68.53,27.52,71.89,"West Palm Beach - Ft. Pierce, FL DMA",99,0,0,0,0
"380","florida","orange","12095",60.39,35.74,61.02,37.9,"Orlando - Daytona Beach - Melbourne, FL DMA",98,0,0,1,0
"381","florida","osceola","12097",60.95,35.88,56.42,42.61,"Orlando - Daytona Beach - Melbourne, FL DMA",98,0,0,1,0
"382","florida","palmbeach","12099",56.57,41.13,56.08,43.29,"West Palm Beach - Ft. Pierce, FL DMA",95,0,0,0,1
"383","florida","pasco","12101",37.38,58.93,39.43,59.48,"Tampa - St. Petersburg - Sarasota, FL DMA",105,0,0,0,0
"384","florida","pinellas","12103",47.46,48.58,49.57,49.35,"Tampa - St. Petersburg - Sarasota, FL DMA",105,0,0,0,0
"385","florida","polk","12105",41.3,55.37,42.26,56.69,"Tampa - St. Petersburg - Sarasota, FL DMA",104,0,0,0,0
"386","florida","putnam","12107",30.48,66.85,28.94,70.15,"Jacksonville, FL - Brunswick, GA DMA",93,0,0,0,0
"387","florida","santarosa","12113",21.04,74.46,25.82,72.37,"Mobile, AL - Pensacola, FL - MS DMA",100,0,0,0,0
"388","florida","sarasota","12115",42.73,54.32,44.39,54.84,"Tampa - St. Petersburg - Sarasota, FL DMA",97,0,0,0,0
"389","florida","seminole","12117",47.09,48.66,50.81,48.02,"Orlando - Daytona Beach - Melbourne, FL DMA",98,0,0,1,0
"390","florida","stjohns","12109",31.57,64.96,36.15,62.82,NA,93,0,0,0,0
"391","florida","stlucie","12111",47.48,49.9,48.87,50.43,NA,95,0,0,0,1
"392","florida","sumter","12119",29.53,68.78,31.73,67.86,"Orlando - Daytona Beach - Melbourne, FL DMA",98,0,0,1,0
"393","florida","suwannee","12121",21.2,76.43,21.3,77.93,"Tallahassee - Thomasville, FL - GA DMA",92,0,0,0,0
"394","florida","taylor","12123",23.16,74.6,22.7,76.54,"Tallahassee - Thomasville, FL - GA DMA",92,0,0,0,0
"395","florida","union","12125",17.81,80.22,16.86,82.19,"Jacksonville, FL - Brunswick, GA DMA",93,0,0,0,0
"396","florida","volusia","12127",41.82,54.82,42.47,56.54,"Orlando - Daytona Beach - Melbourne, FL DMA",101,0,0,1,0
"397","florida","wakulla","12129",28.32,68.48,29.08,69.95,"Tallahassee - Thomasville, FL - GA DMA",103,0,0,0,0
"398","florida","walton","12131",20.44,76.57,23.65,75.37,"Panama City, FL DMA",100,0,0,0,0
"399","florida","washington","12133",20.29,77.42,19.04,80.12,"Panama City, FL DMA",94,0,0,0,0
"400","georgia","appling","13001",20.45,78.35,21.33,78.24,"Savannah, GA - SC DMA",106,0,0,0,0
"401","georgia","atkinson","13003",26.7,71.95,26.15,72.9,"Albany, GA DMA",106,0,0,0,0
"402","georgia","bacon","13005",15.12,83.68,13.39,86.08,"Savannah, GA - SC DMA",106,0,0,0,0
"403","georgia","baker","13007",45.14,53.82,41.93,57.68,"Albany, GA DMA",107,0,0,0,0
"404","georgia","baldwin","13009",49.45,47.76,50.08,48.78,"Macon, GA DMA",108,0,0,0,0
"405","georgia","banks","13011",9.81,87.94,10.59,88.57,"Atlanta, GA - AL - NC DMA",109,0,0,1,0
"406","georgia","barrow","13013",22.64,72.64,27.57,70.68,"Atlanta, GA - AL - NC DMA",109,0,0,1,0
"407","georgia","bartow","13015",20.76,75.63,23.96,74.65,"Atlanta, GA - AL - NC DMA",110,0,0,1,0
"408","georgia","benhill","13017",35.39,62.99,36.46,62.65,"Albany, GA DMA",111,0,0,0,0
"409","georgia","berrien","13019",15.89,82.28,16.39,82.9,"Albany, GA DMA",112,0,0,0,0
"410","georgia","bibb","13021",58.77,38.41,61.39,37.55,"Macon, GA DMA",113,0,0,0,0
"411","georgia","bleckley","13023",22.14,74.77,22.98,75.85,"Macon, GA DMA",113,0,0,0,0
"412","georgia","brantley","13025",9.82,88.35,9.02,90.25,"Jacksonville, FL - Brunswick, GA DMA",114,0,0,0,0
"413","georgia","brooks","13027",39.9,58.41,39.3,60,"Tallahassee - Thomasville, FL - GA DMA",112,0,0,0,0
"414","georgia","bryan","13029",26.45,69.39,31.58,66.75,"Savannah, GA - SC DMA",115,0,0,0,0
"415","georgia","bulloch","13031",36.58,59.63,37.37,61.12,"Savannah, GA - SC DMA",115,0,0,0,0
"416","georgia","burke","13033",50.59,48.03,48.76,50.54,"Augusta, GA - SC DMA",116,0,0,0,0
"417","georgia","butts","13035",26.97,70.6,27.81,71.41,"Atlanta, GA - AL - NC DMA",117,0,0,1,1
"418","georgia","calhoun","13037",58.22,40.99,57.43,42.07,"Albany, GA DMA",3,0,0,0,0
"419","georgia","camden","13039",31.37,65.13,33.63,64.38,"Jacksonville, FL - Brunswick, GA DMA",93,0,0,0,0
"420","georgia","candler","13043",27.27,70.79,28.64,70.71,"Savannah, GA - SC DMA",115,0,0,0,0
"421","georgia","carroll","13045",28.25,68.06,29.81,68.8,"Atlanta, GA - AL - NC DMA",6,0,0,1,0
"422","georgia","catoosa","13047",17.83,78.02,21.27,77.22,"Chattanooga, TN - GA - NC DMA",118,0,0,0,0
"423","georgia","charlton","13049",25,73.48,24.16,74.88,"Jacksonville, FL - Brunswick, GA DMA",93,0,0,0,0
"424","georgia","chatham","13051",55.55,40.74,58.65,39.9,"Savannah, GA - SC DMA",115,0,0,0,0
"425","georgia","chattahoochee","13053",42.73,54.03,42.16,55.63,"Columbus, GA - AL DMA",7,0,0,0,0
"426","georgia","chattooga","13055",19.55,78.31,18.45,80.24,"Atlanta, GA - AL - NC DMA",110,0,0,1,0
"427","georgia","cherokee","13057",22.52,71.98,29.55,68.76,"Atlanta, GA - AL - NC DMA",119,0,0,1,0
"428","georgia","clarke","13059",65.82,28.28,70.22,28.14,"Atlanta, GA - AL - NC DMA",120,0,0,1,0
"429","georgia","clay","13061",54.75,44.46,55.09,44.42,"Columbus, GA - AL DMA",3,0,0,0,0
"430","georgia","clayton","13063",84.24,13.62,84.99,14.08,"Atlanta, GA - AL - NC DMA",117,0,0,1,1
"431","georgia","clinch","13065",27.94,70.35,26.08,73.5,"Tallahassee - Thomasville, FL - GA DMA",112,0,0,0,0
"432","georgia","cobb","13067",48.4,46.22,56.34,42.02,"Atlanta, GA - AL - NC DMA",117,0,0,1,1
"433","georgia","coffee","13069",29.42,68.9,29.65,69.53,"Albany, GA DMA",106,0,0,0,0
"434","georgia","colquitt","13071",25.42,72.65,26.03,73.23,"Albany, GA DMA",107,0,0,0,0
"435","georgia","columbia","13073",29.17,66.55,36.28,62.07,"Augusta, GA - SC DMA",116,0,0,0,0
"436","georgia","cook","13075",28.94,68.95,29.27,69.65,"Albany, GA DMA",112,0,0,0,0
"437","georgia","coweta","13077",26.86,68.88,31.52,67.06,"Atlanta, GA - AL - NC DMA",7,0,0,1,0
"438","georgia","crawford","13079",27.45,70.23,26.47,72.57,"Macon, GA DMA",113,0,0,0,0
"439","georgia","crisp","13081",37.77,60.56,37.14,62.04,"Albany, GA DMA",111,0,0,0,0
"440","georgia","dade","13083",15.46,80.92,16.96,81.6,"Chattanooga, TN - GA - NC DMA",118,0,0,0,0
"441","georgia","dawson","13085",12.31,84.15,15.46,83.32,"Atlanta, GA - AL - NC DMA",109,0,0,1,0
"442","georgia","decatur","13087",40.09,58.53,41.11,58.12,"Tallahassee - Thomasville, FL - GA DMA",103,0,0,0,0
"443","georgia","dekalb","13089",79.86,16.35,83.12,15.74,"Atlanta, GA - AL - NC DMA",117,0,0,1,1
"444","georgia","dodge","13091",26.24,71.64,26.9,72.4,"Macon, GA DMA",113,0,0,0,0
"445","georgia","dooly","13093",48.51,50.56,46.55,52.59,"Macon, GA DMA",111,0,0,0,0
"446","georgia","dougherty","13095",68.39,30.02,69.6,29.61,"Albany, GA DMA",107,0,0,0,0
"447","georgia","douglas","13097",53.7,42.98,61.95,36.83,"Atlanta, GA - AL - NC DMA",117,0,0,1,1
"448","georgia","early","13099",45.31,53.33,46.98,52.48,"Dothan, AL - GA DMA",3,0,0,0,0
"449","georgia","echols","13101",13.2,85.19,11.59,87.16,"Tallahassee - Thomasville, FL - GA DMA",112,0,0,0,0
"450","georgia","effingham","13103",20.69,76.2,24.45,73.99,"Savannah, GA - SC DMA",115,0,0,0,0
"451","georgia","elbert","13105",31.79,66.26,31.39,67.89,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",120,0,0,0,0
"452","georgia","emanuel","13107",30.98,67.88,30.35,68.95,"Augusta, GA - SC DMA",115,0,0,0,0
"453","georgia","evans","13109",31.28,66.54,31.17,68,"Savannah, GA - SC DMA",115,0,0,0,0
"454","georgia","fannin","13111",16.28,81.54,17.31,81.95,"Chattanooga, TN - GA - NC DMA",119,0,0,0,0
"455","georgia","fayette","13113",38.23,57.54,45.93,52.72,"Atlanta, GA - AL - NC DMA",117,0,0,1,1
